ReqCPUS,ReqNodes,ReqMem,Timelimit,Submit,Start
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:31:43
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:31:53
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:31:53
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:32:23
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:32:33
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:32:43
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:32:43
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:32:43
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:32:53
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:33:03
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:33:23
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:33:33
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:33:33
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:33:43
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:33:53
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:33:53
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:34:03
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:35:03
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:35:03
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:35:13
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:35:23
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:35:33
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:35:33
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:35:43
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:35:43
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:35:43
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:35:43
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:35:43
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:35:43
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:35:53
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:35:53
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:35:53
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:35:53
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:35:53
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:36:03
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:36:03
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:36:03
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:36:13
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:36:43
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:36:43
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:36:53
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:37:13
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:37:13
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:37:43
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:37:43
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:37:53
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:37:53
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:37:53
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:38:14
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:38:15
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:38:25
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:38:35
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:38:55
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:39:05
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:39:05
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:39:15
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:39:15
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:39:25
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:40:05
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:40:25
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:40:35
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:40:45
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:40:55
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:40:55
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:40:55
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:41:05
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:41:05
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:41:05
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:41:15
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:41:15
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:41:15
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:41:15
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:41:15
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:41:15
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:41:25
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:41:25
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:41:35
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:41:45
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:42:05
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:42:05
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:42:05
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:42:15
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:42:25
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:42:35
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:42:45
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:43:05
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:43:05
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:43:25
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:43:35
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:43:45
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:43:55
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:43:55
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:44:05
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:44:15
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:44:25
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:44:25
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:44:35
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:44:45
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:44:45
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:44:45
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:45:35
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:46:06
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:46:16
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:46:16
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:46:16
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:46:26
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:46:26
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:46:26
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:46:26
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:46:36
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:46:36
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:46:36
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:46:36
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:46:46
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:46:46
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:46:46
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:46:46
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:46:56
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:47:06
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:47:26
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:47:26
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:47:36
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:47:46
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:47:46
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:47:56
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:48:16
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:48:26
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:48:36
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:48:36
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:48:56
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:49:16
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:49:16
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:49:26
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:49:26
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:49:46
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:49:56
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:49:56
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:50:06
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:50:06
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:50:16
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:50:26
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:50:36
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:50:46
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:51:36
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:51:36
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:51:46
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:51:46
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:51:46
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:51:56
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:51:56
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:52:06
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:52:06
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:52:16
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:52:16
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:52:16
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:52:16
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:52:16
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:52:16
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:52:26
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:52:26
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:52:26
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:52:36
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:52:36
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:53:07
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:53:07
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:53:17
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:53:47
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:53:57
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:54:07
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:54:27
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:54:37
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:54:47
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:54:47
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:54:57
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:54:57
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:54:57
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:55:17
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:55:17
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:55:27
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:55:27
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:55:37
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:55:57
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:56:07
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:56:07
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:56:07
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:56:57
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:57:07
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:57:17
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:57:17
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:57:17
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:57:27
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:57:27
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:57:37
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:57:37
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:57:37
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:57:47
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:57:47
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:57:47
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:57:47
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:57:47
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:57:47
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:57:47
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:57:57
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:58:27
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:58:37
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:58:37
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:58:57
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:59:07
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:59:17
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:59:37
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T12:59:47
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:00:07
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:00:07
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:00:17
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:00:17
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:00:17
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:00:28
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:00:28
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:00:38
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:00:38
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:00:48
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:01:08
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:01:18
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:01:28
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:01:28
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:01:58
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:02:28
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:02:28
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:02:38
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:02:38
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:02:38
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:02:48
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:02:48
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:02:48
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:02:58
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:02:58
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:03:08
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:03:08
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:03:08
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:03:08
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:03:08
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:03:18
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:03:28
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:03:38
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:03:48
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:03:58
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:04:08
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:04:18
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:04:28
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:04:38
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:04:58
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:05:08
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:05:28
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:05:38
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:05:38
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:05:48
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:05:58
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:05:58
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:05:58
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:06:08
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:06:08
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:06:08
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:06:28
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:06:48
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:07:08
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:07:08
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:07:08
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:07:49
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:07:49
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:07:49
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:07:49
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:07:49
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:07:59
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:07:59
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:08:09
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:08:19
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:08:19
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:08:29
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:08:29
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:08:29
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:08:29
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:08:29
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:08:49
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:08:59
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:08:59
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:09:19
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:09:19
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:09:29
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:09:49
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:09:59
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:10:09
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:10:19
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:10:39
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:10:49
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:11:09
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:11:09
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:11:09
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:11:19
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:11:29
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:11:29
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:11:29
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:11:29
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:11:49
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:11:49
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:11:49
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:12:19
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:12:29
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:12:59
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:12:59
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:12:59
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:12:59
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:12:59
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:13:09
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:13:09
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:13:29
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:13:39
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:13:39
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:13:49
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:13:49
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:13:49
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:13:49
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:13:59
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:14:19
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:14:19
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:14:29
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:14:39
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:14:39
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:14:49
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:15:10
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:15:20
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:15:20
2,1,257000M,1-00:00:00,2026-07-19T11:23:18,2026-07-19T13:15:20
